work_key,doi,venue,axis,lens,device_class,architecture,field,value,unit,source_quotation,text_basis
10.1002/solr.70353,10.1002/solr.70353,Solar RRL,stability,experimental,module,module,active_area_cm2,694.5,cm2,"21.2% (694.5 cm 2 , aperture area)",abstract
10.1126/sciadv.aec3238,10.1126/sciadv.aec3238,Science Advances,composition,experimental,single_junction,unknown,pce_champion,26.59,%,we achieve champion power conversion efficiencies of 26.59% for rigid and 25.88% (certified 25.55%) for flexible PVSCs,abstract
10.1126/sciadv.aec3238,10.1126/sciadv.aec3238,Science Advances,composition,experimental,single_junction,unknown,pce_certified,25.55,%,25.88% (certified 25.55%) for flexible PVSCs,abstract
10.1126/sciadv.aec3238,10.1126/sciadv.aec3238,Science Advances,composition,experimental,single_junction,unknown,active_area_cm2,100,cm2,large-area flexible modules obtain impressive efficiencies of 21.77% (25 square centimeters) and 19.23% (100 square centimeters),abstract
10.1126/sciadv.aec3238,10.1126/sciadv.aec3238,Science Advances,composition,experimental,single_junction,unknown,stability_protocol,ISOS-L-1,label,,abstract
10.1021/acs.jpclett.6c00345,10.1021/acs.jpclett.6c00345,The Journal of Physical Chemistry Letters,interfaces,experimental,single_junction,unknown,pce_champion,25.8,%,"the resulting perovskite solar cell achieves a power conversion efficiency (PCE) of 25.8%, surpassing that of the TBP-based reference device (23.8%)",abstract
10.1002/solr.70323,10.1002/solr.70323,Solar RRL,interfaces,experimental,single_junction,unknown,pce_champion,22.17,%,the power conversion efficiency increased from 20.5% to 22.17%,abstract
10.1021/acsaem.6c00280,10.1021/acsaem.6c00280,ACS Applied Energy Materials,interfaces,experimental,single_junction,p-i-n,pce_champion,17.45,%,deliver a champion power conversion efficiency (PCE) of ∼17.45% with an average PCE of 16.27%,abstract
10.1002/solr.70358,10.1002/solr.70358,Solar RRL,interfaces,experimental,single_junction,n-i-p,pce_champion,17.61,%,"which greatly boosts the efficiency of CsPbI 3 C‐IPSC up to 17.61%, accompanied by enhanced humidity, thermal, and long‐term stability",abstract
10.1021/acsami.5c26214,10.1021/acsami.5c26214,ACS Applied Materials & Interfaces,interfaces,experimental,single_junction,p-i-n,pce_champion,25.46,%,"Consequently, the final PSCs present a champion efficiency of 25.46%, along with a significantly enhanced lifetime.",abstract
10.1002/ente.202502597,10.1002/ente.202502597,Energy Technology,stability,experimental,single_junction,p-i-n,pce_champion,15.5,%,The addition of FFI increases the champion power conversion efficiency (PCE) from 14.6% to 15.5% and raises the water contact angle from 77° to 108°.,abstract
10.1021/acsami.6c04956,10.1021/acsami.6c04956,ACS Applied Materials & Interfaces,defects,experimental,single_junction,unknown,pce_champion,26.06,%,"As a result, the champion device with DMCHAI modification achieves a PCE of 26.06% with V oc of 1.20 V and retains over 98% of",abstract
10.1016/j.rineng.2026.110377,10.1016/j.rineng.2026.110377,Results in Engineering,interfaces,experimental,single_junction,none,pce_champion,12.53,%,"The fully striped-down structure surprisingly achieves an efficiency of 12.53% under 1,000 lux, sufficient to be a battery replacement for indoor energy frugal IoTs, while",abstract
10.1088/2752-5724/ae628f,10.1088/2752-5724/ae628f,Materials Futures,defects,experimental,single_junction,unknown,stability_protocol,UV exposure,label,,abstract
10.1002/cey2.70236,10.1002/cey2.70236,Carbon Energy,composition,experimental,single_junction,unknown,pce_champion,25.4,%,Devices incorporating the optimized sequential films deliver a champion power conversion efficiency of 25.4%.,abstract
10.1021/acsaem.6c00491,10.1021/acsaem.6c00491,ACS Applied Energy Materials,defects,theory,single_junction,n-i-p,pce_champion,25.06,%,"As a result, SnO 2 –NDI-BOCF 3 devices achieve a power conversion efficiency (PCE) of 25.06%, compared to 23.96% for a device with pristine SnO",abstract
10.1021/acsami.6c03670,10.1021/acsami.6c03670,ACS Applied Materials & Interfaces,scale_up,scale_up,single_junction,p-i-n,pce_champion,23.64,%,"As a result, the power conversion efficiency (PCE) of small-area inverted wide-bandgap PSCs (1.65 eV) is significantly improved from 21.97% to 23.64%, accompanied by concurrent",abstract
10.1002/smtd.70654,10.1002/smtd.70654,Small Methods,scale_up,scale_up,module,module,pce_champion,41.6,%,"Consequently, the optimized fully evaporated PSCs deliver record indoor power conversion efficiencies of 41.60% at 900 lux and 41.22% at 300 lux under TL84 illumination.",abstract
10.1002/smtd.70654,10.1002/smtd.70654,Small Methods,scale_up,scale_up,module,module,active_area_cm2,3.9,cm2,"Importantly, the devices exhibit markedly enhanced operational stability and enable a perovskite mini module (3.9 cm 2 ), achieving over 38% efficiency at 900 lux",abstract
10.22541/au.177516296.69014470/v1,10.22541/au.177516296.69014470/v1,,defects,experimental,single_junction,n-i-p,pce_champion,24.32,%,"The EDTA-2K modified devices, employing PTAA as the hole transport layer, deliver a champion power conversion efficiency (PCE) of 24.32%.",abstract
10.26434/chemrxiv.15001694/v1,10.26434/chemrxiv.15001694/v1,ChemRxiv,architecture,theory,all_perovskite_tandem,tandem_2T,pce_champion,32.1,%,"Finally Drift-diffusion simulation of our 2T silicon-perovskite tandem solar cell showed an efficiency of 32.10% and impressive Voc of 2.05V obtained through careful current matching,",abstract
10.48550/arxiv.2604.11264,10.48550/arxiv.2604.11264,arXiv (Cornell University),interfaces,theory,single_junction,unknown,pce_champion,23.62,%,"planar structure, the hyperuniform architecture increased the short-circuit current density from 21.57 to 23.92 mAcm$^{-2}$ and improved the power conversion efficiency from 21.03% to 23.62%,",abstract
10.1002/adma.73358,10.1002/adma.73358,Advanced Materials,interfaces,experimental,single_junction,p-i-n,pce_champion,26.89,%,"the antisolvent-free processed PSCs on rigid and flexible substrates demonstrate champion PCEs of 26.89% (certified 26.64%) and 25.29%, respectively.",abstract
10.1002/adma.73358,10.1002/adma.73358,Advanced Materials,interfaces,experimental,single_junction,p-i-n,pce_certified,26.64,%,"the antisolvent-free processed PSCs on rigid and flexible substrates demonstrate champion PCEs of 26.89% (certified 26.64%) and 25.29%, respectively.",abstract
10.1007/s40820-026-02244-2,10.1007/s40820-026-02244-2,Nano-Micro Letters,interfaces,experimental,single_junction,p-i-n,pce_champion,26.1,%,"Consequently, the champion devices achieve a high power conversion efficiency (PCE) of 26.10% and markedly enhanced stability, retaining 91.58% of their initial PCE after 200",abstract
10.1002/adfm.202532110,10.1002/adfm.202532110,Advanced Functional Materials,defects,experimental,single_junction,p-i-n,pce_champion,26.15,%,The champion device with the synergistic passivation achieves an efficiency of 26.15 % with long‐term stability (maintained the initial efficiency of 90 % after 1000,abstract
10.1002/adma.73382,10.1002/adma.73382,Advanced Materials,defects,experimental,single_junction,p-i-n,pce_champion,26.31,%,"PSCs incorporating BAA‐NiO x achieve a champion power conversion efficiency (PCE) of 26.31% along with a certified PCE of 26.07%, while the larger‐area PSCs (1",abstract
10.1002/adma.73382,10.1002/adma.73382,Advanced Materials,defects,experimental,single_junction,p-i-n,pce_certified,26.07,%,"PSCs incorporating BAA‐NiO x achieve a champion power conversion efficiency (PCE) of 26.31% along with a certified PCE of 26.07%, while the larger‐area PSCs (1",abstract
10.1002/adma.73306,10.1002/adma.73306,Advanced Materials,interfaces,experimental,single_junction,p-i-n,pce_champion,26.77,%,"achieving very high efficiencies of 26.77% (certified at 26.71%), 26.08%, and 24.17% for small-area (normal bandgap), centimeter-scale (normal bandgap), and wide-bandgap PSCs, respectively.",abstract
10.1002/adma.73306,10.1002/adma.73306,Advanced Materials,interfaces,experimental,single_junction,p-i-n,pce_certified,26.71,%,"achieving very high efficiencies of 26.77% (certified at 26.71%), 26.08%, and 24.17% for small-area (normal bandgap), centimeter-scale (normal bandgap), and wide-bandgap PSCs, respectively.",abstract
10.1002/adma.73502,10.1002/adma.73502,Advanced Materials,interfaces,scale_up,module,unknown,pce_champion,21.56,%,"As a result, the fabricated C‐PSCs achieved a champion efficiency of 21.56%, as well as an efficiency of 18.12% for the carbon‐based mini‐module (10.08 cm",abstract
10.1002/adma.73502,10.1002/adma.73502,Advanced Materials,interfaces,scale_up,module,unknown,active_area_cm2,10.08,cm2,an efficiency of 18.12% for the carbon‐based mini‐module (10.08 cm 2 ),abstract
10.1038/s41467-026-73269-9,10.1038/s41467-026-73269-9,Nature Communications,stability,scale_up,single_junction,n-i-p,t80_h,1000,h,"We demonstrate an outstanding operational stability after the reverse-bias precondition (T80 = ~ 1000 h, ISOS-L-3), and more encouragingly, deliver a superior cyclic lifetime under",abstract
10.1038/s41467-026-73269-9,10.1038/s41467-026-73269-9,Nature Communications,stability,scale_up,single_junction,n-i-p,stability_protocol,ISOS-L-3,label,,abstract
10.1002/adfm.75664,10.1002/adfm.75664,Advanced Functional Materials,defects,experimental,single_junction,unknown,pce_champion,14.34,%,"Combined with vacuum‐assisted annealing, the 0.95 eV PbS QD devices achieve a record efficiency of 14.34% and a silicon‐filtered efficiency of 1.56%, with excellent near‐infrared",abstract
10.1002/adfm.76110,10.1002/adfm.76110,Advanced Functional Materials,defects,experimental,single_junction,unknown,pce_champion,25.05,%,"The target perovskite solar cells show a power conversion efficiency of 25.05% and exhibit markedly improved stability, with the extrapolated T 80 exceeding 4100 h",abstract
10.1002/adfm.76110,10.1002/adfm.76110,Advanced Functional Materials,defects,experimental,single_junction,unknown,t80_h,4100,h,with the extrapolated T 80 exceeding 4100 h under the ISOS‐D‐1I protocol,abstract
10.1002/adma.73286,10.1002/adma.73286,Advanced Materials,interfaces,experimental,single_junction,n-i-p,pce_champion,26.7,%,we achieved champion efficiencies of 26.70% (certified 26.64%) for small‐area cells,abstract
10.1002/adma.73286,10.1002/adma.73286,Advanced Materials,interfaces,experimental,single_junction,n-i-p,pce_certified,26.64,%,we achieved champion efficiencies of 26.70% (certified 26.64%) for small‐area cells,abstract
10.1002/adma.73286,10.1002/adma.73286,Advanced Materials,interfaces,experimental,single_junction,n-i-p,active_area_cm2,21.5,cm2,24.56% (certified 24.22%) for mini‐modules (21.50 cm 2 ),abstract
10.1038/s41467-026-72790-1,10.1038/s41467-026-72790-1,Nature Communications,defects,experimental,single_junction,p-i-n,pce_champion,26.71,%,we achieve a champion power conversion efficiency of 26.71% (certified 26.15%) and a record FF = 89.13% for small area device,abstract
10.1038/s41467-026-72790-1,10.1038/s41467-026-72790-1,Nature Communications,defects,experimental,single_junction,p-i-n,pce_certified,26.15,%,we achieve a champion power conversion efficiency of 26.71% (certified 26.15%) and a record FF = 89.13% for small area device,abstract
10.1038/s41467-026-72790-1,10.1038/s41467-026-72790-1,Nature Communications,defects,experimental,single_junction,p-i-n,active_area_cm2,1,cm2,while attaining a PCE of 25.32% for 1 cm2 device,abstract
10.1002/ece2.70082,10.1002/ece2.70082,EcoEnergy,interfaces,experimental,single_junction,n-i-p,pce_champion,25.37,%,the champion device (active area of 0.09 cm 2 ) achieves a power conversion efficiency (PCE) of 25.37%,abstract
10.1002/ece2.70082,10.1002/ece2.70082,EcoEnergy,interfaces,experimental,single_junction,n-i-p,active_area_cm2,0.09,cm2,the champion device (active area of 0.09 cm 2 ) achieves a power conversion efficiency (PCE) of 25.37%,abstract
10.1002/adfm.75843,10.1002/adfm.75843,Advanced Functional Materials,interfaces,experimental,single_junction,n-i-p,pce_champion,26.15,%,LiBOB‐based PSCs achieved a champion efficiency of 26.15%,abstract
10.1038/s41467-026-71017-7,10.1038/s41467-026-71017-7,Nature Communications,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,29.8,%,"achieve efficiencies of 23.47% (certified) and 29.80%, respectively",abstract
10.1038/s41467-026-71017-7,10.1038/s41467-026-71017-7,Nature Communications,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_certified,23.47,%,"achieve efficiencies of 23.47% (certified) and 29.80%, respectively",abstract
10.1038/s41467-026-73210-0,10.1038/s41467-026-73210-0,Nature Communications,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,29.95,%,enabling a remarkable 29.95% (certified 29.44%) efficiency in monolithic all-perovskite tandems,abstract
10.1038/s41467-026-73210-0,10.1038/s41467-026-73210-0,Nature Communications,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_certified,29.44,%,enabling a remarkable 29.95% (certified 29.44%) efficiency in monolithic all-perovskite tandems,abstract
10.1021/acsenergylett.6c00227,10.1021/acsenergylett.6c00227,ACS Energy Letters,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_champion,28.43,%,two-terminal all-perovskite tandem solar cells with a champion PCE of 28.43% (certified 28.34%),abstract
10.1021/acsenergylett.6c00227,10.1021/acsenergylett.6c00227,ACS Energy Letters,architecture,experimental,all_perovskite_tandem,tandem_2T,pce_certified,28.34,%,two-terminal all-perovskite tandem solar cells with a champion PCE of 28.43% (certified 28.34%),abstract
10.1021/acsenergylett.6c00227,10.1021/acsenergylett.6c00227,ACS Energy Letters,architecture,experimental,all_perovskite_tandem,tandem_2T,t80_h,1000,h,unencapsulated devices retained over 80% of their initial PCE after 1000 h of thermal stress at 55 °C,abstract
10.1002/adma.73373,10.1002/adma.73373,Advanced Materials,interfaces,experimental,single_junction,p-i-n,pce_champion,26.31,%,yields a record power conversion efficiency (PCE) of 26.31% (certified 25.85%),abstract
10.1002/adma.73373,10.1002/adma.73373,Advanced Materials,interfaces,experimental,single_junction,p-i-n,pce_certified,25.85,%,yields a record power conversion efficiency (PCE) of 26.31% (certified 25.85%),abstract
10.1002/adma.73373,10.1002/adma.73373,Advanced Materials,interfaces,experimental,single_junction,p-i-n,active_area_cm2,13.04,cm2,achieving a champion PCE of 22.3% in 13.04 cm 2 mini‐modules,abstract
10.1002/adfm.75697,10.1002/adfm.75697,Advanced Functional Materials,interfaces,experimental,single_junction,p-i-n,pce_champion,27.1,%,The devices based on the PTPP HTL achieve a PCE of 27.1% (certified 26.4%),abstract
10.1002/adfm.75697,10.1002/adfm.75697,Advanced Functional Materials,interfaces,experimental,single_junction,p-i-n,pce_certified,26.4,%,The devices based on the PTPP HTL achieve a PCE of 27.1% (certified 26.4%),abstract
