work_key,doi,title,venue,venue_type,publication_date,type,lang,axis_primary,axis_secondary,lens,mechanism_centrality,first_author_institution,cited_by_count,oa_status,in_depth_tier
10.1016/j.materresbull.2026.114303,10.1016/j.materresbull.2026.114303,Toward high-efficiency lead-free Cs₂YCuBr₆ perovskite solar cells: Role of transport layers and defects,Materials Research Bulletin,journal,2026-06-18,article,en,composition,,experimental,0.1,Vels University,0,closed,0
10.5281/zenodo.20751881,10.5281/zenodo.20751881,"Perovskites: One Material, Two Revolutions — Solar Energy and Radiation Detection",Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-18,article,en,composition,,scale_up,0.1667,,0,green,0
10.1002/ange.2535666,10.1002/ange.2535666,Eutectic Urea Phosphate Suppresses Phase Segregation in Wide‐Bandgap Photovoltaic Perovskites,Angewandte Chemie,journal,2026-06-18,article,de,composition,,experimental,0.0,Soochow University,0,closed,0
10.1021/acs.joc.6c00459,10.1021/acs.joc.6c00459,"Synthesis, Characterization, and Photovoltaic Performance of Porphyrin-Fullerene Dyads",The Journal of Organic Chemistry,journal,2026-06-18,article,en,composition,,experimental,0.0,University Of Science And Technology Of China,0,closed,0
10.1007/s11664-026-12964-1,10.1007/s11664-026-12964-1,Unraveling Interfacial Defect-Driven Charge Transport in Flexible CH3NH3PbI3 Based Solar Cells,Journal of Electronic Materials,journal,2026-06-18,article,en,defects,,experimental,0.0909,Ramakrishna Mission Vidyamandira,0,closed,0
10.1002/cssc.70812,10.1002/cssc.70812,1‐Dodecyl‐3‐methylimidazolium bis(trifluoromethanesulfonyl) imide Interface Design for Stable and Effective Perovskite Solar Cells,ChemSusChem,journal,2026-06-18,article,en,interfaces,,experimental,0.14,Huaqiao University,0,green,0
10.1002/smll.74279,10.1002/smll.74279,Direct Nanocrystal Seeding Enables Buried Interface Passivation and Enhanced Crystallization for FAPbI 3 Solar Cells,Small,journal,2026-06-18,article,en,defects,interfaces,experimental,0.2273,Hebei University Of Technology,0,hybrid,1
10.1016/j.mtsust.2026.101405,10.1016/j.mtsust.2026.101405,Decarbonizing urban heating: The role of seasonal thermal energy storage in China's future energy system,Materials Today Sustainability,journal,2026-06-18,article,en,scale_up,,theory,0.0909,Hunan University,0,gold,1
10.1021/acssuschemeng.6c04546,10.1021/acssuschemeng.6c04546,Bifunctional Buried Interface Modification Strategy for Stable and Efficient Perovskite Solar Cells,ACS Sustainable Chemistry & Engineering,journal,2026-06-18,article,en,interfaces,,experimental,0.32,Chinese Academy Of Engineering,0,closed,1
10.1021/acsenergylett.6c00641,10.1021/acsenergylett.6c00641,Strain-Engineered Defect Suppression in Sn Perovskite Photovoltaics,ACS Energy Letters,journal,2026-06-18,article,en,interfaces,,theory,0.16,University Of Electro-communications,0,closed,1
10.1016/j.mtphys.2026.102149,10.1016/j.mtphys.2026.102149,Siloxane bifunctional molecule for upper interface modification in lead amine halide perovskite solar cells,Materials Today Physics,journal,2026-06-18,article,en,interfaces,,experimental,0.08,Huaqiao University,0,closed,0
10.22541/authorea.15004927/v1,10.22541/authorea.15004927/v1,"X-ray scattering insights into crystallization, degradation, and heterogeneity of mixed-halide perovskites",,,2026-06-18,preprint,en,composition,,review,0.0667,University Of Electronic Science And Technology Of China,0,closed,1
10.1021/acs.joc.6c00459.s001,10.1021/acs.joc.6c00459.s001,"Synthesis, Characterization, and Photovoltaic Performance of Porphyrin-Fullerene Dyads",Figshare,repository,2026-06-18,article,en,composition,,experimental,0.0,,0,green,0
10.48550/arxiv.2606.20275,10.48550/arxiv.2606.20275,Exciton Transport in Disordered Perovskite Nanocrystal Solids,arXiv (Cornell University),repository,2026-06-18,preprint,en,composition,,experimental,0.0,,0,green,1
exciton transport in disordered perovskite nanocrystal solids|solari,,Exciton Transport in Disordered Perovskite Nanocrystal Solids,arXiv (Cornell University),repository,2026-06-18,preprint,en,composition,,experimental,0.0,,0,green,0
10.26577/rcph972202610,10.26577/rcph972202610,Перовскит күн элементтерінің радиациялық төзімділігіне иондаушы және иондаушы емес энергия шығындарының әсері,Recent Contributions to Physics,journal,2026-06-18,article,en,defects,,experimental,0.1136,Satbayev University,0,diamond,0
10.5281/zenodo.21599089,10.5281/zenodo.21599089,"Innovation Design, Mathematical Modeling, and Thermodynamic Analysis of a 700 W Thermophotovoltaic Generator System Based on Nanostructured Components",Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-18,article,enc,defects,,experimental,0.1136,,0,green,0
10.5281/zenodo.21599088,10.5281/zenodo.21599088,"Innovation Design, Mathematical Modeling, and Thermodynamic Analysis of a 700 W Thermophotovoltaic Generator System Based on Nanostructured Components",Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-18,article,enc,defects,,experimental,0.1136,,0,green,0
10.1002/solr.70405,10.1002/solr.70405,Molecular Suppression of PCBM Dimerization in Inverted Perovskite Solar Cells,Solar RRL,journal,2026-06-19,article,en,stability,,experimental,0.0909,Wuhan University Of Technology,0,closed,1
10.1021/acsaem.6c00330,10.1021/acsaem.6c00330,UV-Induced Interfacial Passivation via a Diacrylate Monomer for Stable Perovskite Solar Cells,ACS Applied Energy Materials,journal,2026-06-19,article,en,defects,,experimental,0.1818,Oxford Photovoltaics (united Kingdom),0,closed,1
10.1002/adfm.76623,10.1002/adfm.76623,Redox‐Driven Spatiotemporal Passivation for Efficient and Durable Perovskite Solar Cells,Advanced Functional Materials,journal,2026-06-19,article,en,defects,stability,experimental,0.1818,Nanjing University Of Aeronautics And Astronautics,0,closed,1
10.1016/j.asoc.2026.115781,10.1016/j.asoc.2026.115781,An attention-based joint neural model coupled with genetic algorithm for advanced optimization of CsGeI3 perovskite solar cell performance,Applied Soft Computing,journal,2026-06-19,article,en,composition,,experimental,0.0,Université Moulay Ismail De Meknes,0,closed,0
10.1088/2631-8695/ae7fd2,10.1088/2631-8695/ae7fd2,Systematic optimization of electron and hole transport layers for double perovskite solar cells using SCAPS-1D software,Engineering Research Express,journal,2026-06-19,article,en,interfaces,defects,theory,0.2,Hanoi University Of Science And Technology,0,hybrid,0
10.69968/ijisem.2026v5i2475-483,10.69968/ijisem.2026v5i2475-483,"Solar Energy Conversion Materials: Progress, Challenges & Future Direction",International Journal of Innovations in Science Engineering and Management.,journal,2026-06-19,article,en,architecture,,review,0.0484,Indian,0,diamond,0
10.5281/zenodo.20763715,10.5281/zenodo.20763715,Texture-Enhanced Mechanical Stability of Transparent Electrodes for Flexible Optoelectronics with Near-Infrared Response,Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-19,article,en,architecture,,experimental,0.0968,,0,green,0
10.5281/zenodo.20757657,10.5281/zenodo.20757657,Study of Light Absorption and Energy Conversion in Solar Cells,Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-19,article,en,composition,,review,0.0,,0,green,0
10.5281/zenodo.20763716,10.5281/zenodo.20763716,Texture-Enhanced Mechanical Stability of Transparent Electrodes for Flexible Optoelectronics with Near-Infrared Response,Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-19,article,en,architecture,,experimental,0.0968,,0,green,0
10.1016/j.cocom.2026.e01372,10.1016/j.cocom.2026.e01372,"Gold-based chloride perovskites AuMCl3 (M = Ca, Sr): A first-principles study of cubic reference phases for optoelectronic and photovoltaic screening",Computational Condensed Matter,journal,2026-06-19,article,en,composition,,theory,0.0,Université Ibn Khaldoun Tiaret,0,closed,0
10.1016/j.dyepig.2026.113964,10.1016/j.dyepig.2026.113964,Improving the perovskite solar cells by managing the charge selectivity of side chain groups in hole transport materials,Dyes and Pigments,journal,2026-06-19,article,en,interfaces,,experimental,0.08,Southwest University,0,closed,0
10.1007/s12596-026-03203-1,10.1007/s12596-026-03203-1,Numerical design and optimization of a lead-free all-perovskite tandem solar cell using SCAPS-1D,Journal of Optics,journal,2026-06-19,article,en,architecture,,theory,0.1935,Babol Noshirvani University Of Technology,0,closed,0
10.1021/acsaem.6c00235,10.1021/acsaem.6c00235,Perovskite Film Fabrication by MAI Engineering via Non-Antisolvent Method,ACS Applied Energy Materials,journal,2026-06-19,article,en,scale_up,,experimental,0.0303,Jackson State University,0,closed,1
10.1002/bkcs.70191,10.1002/bkcs.70191,Polymerization strategies for poly(triarylamine)s via Buchwald–Hartwig amination,Bulletin of the Korean Chemical Society,journal,2026-06-19,article,en,composition,,review,0.0,Ajou University,0,closed,0
10.5281/zenodo.20757656,10.5281/zenodo.20757656,Study of Light Absorption and Energy Conversion in Solar Cells,Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-19,article,en,composition,,review,0.0,,0,green,0
10.26577/phst20261317,10.26577/phst20261317,Optimization of the carbon ink printing process for the fabrication of flexible printed perovskite optoelectronic devices,Physical Sciences and Technology,journal,2026-06-19,article,en,scale_up,,scale_up,0.1212,Nazarbayev University,0,diamond,0
10.48550/arxiv.2606.21441,10.48550/arxiv.2606.21441,Bulk Photovoltaic Effect in Two-Dimensional Perovskite Oxides,arXiv (Cornell University),repository,2026-06-19,preprint,en,composition,,theory,0.0333,,0,green,1
bulk photovoltaic effect in two dimensional perovskite oxides|zhang,,Bulk Photovoltaic Effect in Two-Dimensional Perovskite Oxides,arXiv (Cornell University),repository,2026-06-19,preprint,en,composition,,experimental,0.0,,0,green,0
10.1016/j.radphyschem.2026.114169,10.1016/j.radphyschem.2026.114169,Decoupling structural degradation and photovoltaic performance in perovskite solar cells under high-dose gamma irradiation,Radiation Physics and Chemistry,journal,2026-06-20,article,en,stability,,experimental,0.0303,Konkuk University,1,closed,0
10.1016/j.solmat.2026.114519,10.1016/j.solmat.2026.114519,Economically viable and environmentally beneficial recycling pathways for perovskite-silicon tandem modules,Solar Energy Materials and Solar Cells,journal,2026-06-20,article,en,architecture,scale_up,scale_up,0.1935,Institut De France,0,hybrid,1
10.1016/j.solmat.2026.114518,10.1016/j.solmat.2026.114518,A spectrally resolved degradation framework for perovskite solar cells under orbit-specific space stressors,Solar Energy Materials and Solar Cells,journal,2026-06-20,article,en,stability,,experimental,0.0303,Universitat Politècnica De València,0,hybrid,1
10.1016/j.chemphys.2026.113331,10.1016/j.chemphys.2026.113331,"Boosting the optoelectronic and photocatalytic performance of KTaO₃ perovskites with chalcogen (S, Se, and Te) and niobium (Nb) co-doping: A DFT approach",Chemical Physics,journal,2026-06-20,article,en,composition,,theory,0.0,Université Sultan Moulay Slimane,0,closed,0
10.1016/j.apsusc.2026.167601,10.1016/j.apsusc.2026.167601,Synergistic grain boundary and buried interface passivation of perovskite films by polystyrene for high-performance and stable perovskite solar cells,Applied Surface Science,journal,2026-06-20,article,en,defects,interfaces,experimental,0.2727,Kyung Hee University,0,closed,0
10.1016/j.mtener.2026.102348,10.1016/j.mtener.2026.102348,Application research of interface modification in perovskite/Si tandem solar cells,Materials Today Energy,journal,2026-06-20,article,en,architecture,,experimental,0.0968,North China Electric Power University,0,closed,0
10.48550/arxiv.2606.22104,10.48550/arxiv.2606.22104,"Halide substitution effects on the photovoltaic properties of Ca$_3$PX$_3$ (X = F, Cl, Br, I) perovskites: advancing solar cell efficiency",arXiv (Cornell University),repository,2026-06-20,preprint,en,composition,,theory,0.0,,0,green,1
thin film deposition techniques for photovoltaic devices thermal evaporation versus spin coating|mahdi,,Thin Film Deposition Techniques for Photovoltaic Devices: Thermal Evaporation versus Spin Coating,Umsida Repository (Universitas Muhammadiyah Sidoarjo),repository,2026-06-20,article,en,composition,,experimental,0.0,University Of Technology - Iraq,0,green,0
10.1007/s41939-026-01240-8,10.1007/s41939-026-01240-8,Cross-platform simulation DFT–SCAPS–wxAMPS–COMSOL coupled with data-driven modeling of CsInBr3 and CsTlBr3 optoelectronic devices,Multiscale and Multidisciplinary Modeling Experiments and Design,journal,2026-06-21,article,en,defects,interfaces,theory,0.0455,University Of The Punjab,1,hybrid,0
10.1002/adfm.76655,10.1002/adfm.76655,Constructing Robust Buried Interfaces of Inverted Perovskite Solar Cells by Bridge‐Anchored Co‐SAMs,Advanced Functional Materials,journal,2026-06-21,article,en,defects,interfaces,theory,0.1136,Nanjing University Of Posts And Telecommunications,1,closed,0
10.1016/j.solener.2026.114809,10.1016/j.solener.2026.114809,Optically enhanced back-contact perovskite solar cells using scalable and solvent-free patterning,Solar Energy,journal,2026-06-21,article,en,scale_up,,experimental,0.0606,,0,hybrid,0
10.1002/anie.4918900,10.1002/anie.4918900,Buried‐Interface Iodine Redox Regulation for Durable All‐Perovskite Tandem Photovoltaics,Angewandte Chemie International Edition,journal,2026-06-21,article,en,architecture,defects,experimental,0.0968,University Of Macau,0,green,1
10.1016/j.cej.2026.178643,10.1016/j.cej.2026.178643,A dual passivation strategy mediated by polyamic acid for high-performance flexible perovskite solar cells,Chemical Engineering Journal,journal,2026-06-21,article,en,defects,,experimental,0.1364,,0,closed,0
10.1007/s11664-026-12977-w,10.1007/s11664-026-12977-w,High-Efficiency Ecofriendly Lead-Free Solar Cells Based on Rb2Sn(Br1−uIu)6 Double Perovskites Incorporating Cu2O as a Hole-Transport Layer: An Ab Initio DFT Study,Journal of Electronic Materials,journal,2026-06-21,article,en,composition,,theory,0.1,Université Hassan Ii Mohammedia,0,closed,0
10.1002/ange.4918900,10.1002/ange.4918900,Buried‐Interface Iodine Redox Regulation for Durable All‐Perovskite Tandem Photovoltaics,Angewandte Chemie,journal,2026-06-21,article,en,architecture,defects,experimental,0.0968,University Of Macau,0,closed,0
10.1002/smll.74278,10.1002/smll.74278,Synthesis of a Butterfly‐Shaped π‐Extended Dibenzazepine and Its Application in Interfacial Engineering for High‐Performance Perovskite Solar Cells,Small,journal,2026-06-21,article,en,interfaces,,experimental,0.1,Xiamen University,0,green,1
10.1007/s44291-026-00245-4,10.1007/s44291-026-00245-4,Computational study of defect engineered K₂GeI₆ based perovskite solar cell using multiscale modeling and machine learning,Discover Electronics,journal,2026-06-22,article,en,composition,defects,theory,0.0667,Netaji Subhas University Of Technology,2,diamond,0
10.1021/acsami.6c06698,10.1021/acsami.6c06698,Synergistic Co-Passivation via Ultrasmall Molecules for Efficient and Stable Perovskite Solar Cells,ACS Applied Materials & Interfaces,journal,2026-06-22,article,en,defects,,experimental,0.3636,Beijing University Of Technology,1,closed,1
10.1088/1361-651x/ae8043,10.1088/1361-651x/ae8043,Performance optimization of lead free Rb 2 LiGaBr 6 -Cs 2 AgBiI 6 double absorber perovskite solar cell using SCAPS-1D,Modelling and Simulation in Materials Science and Engineering,journal,2026-06-22,article,en,interfaces,,theory,0.16,Eötvös József Főiskola,0,hybrid,0
